1.00000;0.18966
1.00000;0.96863
1.00000;0.23473
1.00000;0.63653
1.00000;0.96498
1.00000;0.36153
1.00000;0.65859
1.00000;0.75189
1.00000;0.20517
1.00000;0.91093
1.00000;1.00451
1.00000;0.57934
1.00000;0.39469
1.00000;0.24014
1.00000;0.23360
1.00000;0.26274
1.00000;0.62587
1.00000;0.92475
1.00000;0.42371
1.00000;0.27839
1.00000;1.15181
1.00000;1.65259
1.00000;0.39262
1.00000;0.39416
1.00000;0.74320
1.00000;0.83612
1.00000;0.95018
1.00000;0.92163
1.00000;0.25928
1.00000;0.70315
1.00000;0.25543
1.00000;1.43760
1.00000;0.43257
1.00000;0.41880
1.00000;0.27229
1.00000;0.21217
1.00000;0.96571
1.00000;0.39137
1.00000;1.16984
1.00000;1.22262
1.00000;1.13387
1.00000;0.42334
1.00000;0.77134
1.00000;0.77282
1.00000;0.24741
1.00000;1.50957
1.00000;0.36736
1.00000;0.34650
1.00000;0.29471
1.00000;0.20654
1.00000;1.02352
1.00000;0.57260
1.00000;0.57483
1.00000;0.75977
1.00000;0.69885
1.00000;0.23133
1.00000;0.88009
1.00000;0.87720
1.00000;0.27204
1.00000;0.31119
1.00000;0.66465
1.00000;0.39009
1.00000;1.03855
1.00000;0.25327
1.00000;0.78386
1.00000;0.79371
1.00000;0.31814
1.00000;0.30289
1.00000;0.25127
1.00000;1.15900
1.00000;0.27169
1.00000;0.39374
1.00000;0.18971
1.00000;0.22271
1.00000;1.18412
1.00000;0.24088
1.00000;1.47593
1.00000;0.62829
1.00000;0.76933
1.00000;0.26293
1.00000;0.24533
1.00000;0.58599
1.00000;0.31493
1.00000;0.38983
1.00000;1.06535
1.00000;0.26396
1.00000;0.22363
1.00000;0.89494
1.00000;0.18995
1.00000;1.38762
1.00000;0.39370
1.00000;1.06213
1.00000;0.20541
1.00000;0.61330
1.00000;0.45248
1.00000;0.80334
1.00000;0.18978
1.00000;0.25965
1.00000;0.16349
1.00000;0.26873
1.00000;0.31255
1.00000;0.76998
1.00000;0.25508
1.00000;0.39458
1.00000;0.89904
1.00000;0.39479
1.00000;1.21076
1.00000;1.01037
1.00000;0.39416
1.00000;1.01676
1.00000;0.27574
1.00000;0.39540
1.00000;0.77782
1.00000;0.75499
1.00000;0.66596
1.00000;0.22970
1.00000;0.87839
1.00000;0.78979
1.00000;1.22464
1.00000;0.19450
1.00000;0.39309
1.00000;0.39120
1.00000;0.39488
1.00000;0.75441
1.00000;0.20548
1.00000;0.63604
1.00000;0.67257
1.00000;0.44419
1.00000;0.18964
1.00000;0.75537
1.00000;0.26705
1.00000;0.64242
1.00000;0.36018
1.00000;0.68468
1.00000;1.71886
1.00000;0.70078
1.00000;0.85796
1.00000;0.81636
1.00000;0.59875
1.00000;0.91149
1.00000;0.20587
1.00000;0.65687
1.00000;0.82947
1.00000;0.58710
1.00000;0.57645
1.00000;0.26959
1.00000;1.15371
1.00000;0.39529
1.00000;0.67969
1.00000;0.23507
1.00000;1.06170
1.00000;1.07892
1.00000;0.27154
1.00000;1.02254
1.00000;0.20613
1.00000;0.39381
1.00000;0.55911
1.00000;0.39073
1.00000;0.57745
1.00000;0.28022
1.00000;1.14859
1.00000;1.05304
1.00000;1.22186
1.00000;0.33149
1.00000;0.83820
1.00000;0.26887
1.00000;0.27426
1.00000;0.77569
1.00000;0.27252
1.00000;0.82218
1.00000;0.30215
1.00000;0.23992
1.00000;0.27273
1.00000;1.60261
1.00000;0.29754
1.00000;1.20536
1.00000;0.25398
1.00000;1.01881
1.00000;0.26655
1.00000;0.77240
1.00000;0.23354
1.00000;0.68736
1.00000;0.66895
1.00000;0.55372
1.00000;0.38998
1.00000;0.40636
1.00000;0.18958
1.00000;1.22436
1.00000;0.74270
1.00000;1.15049
1.00000;0.81035
1.00000;0.91963
1.00000;0.25105
1.00000;0.89268
1.00000;0.21612
1.00000;0.23102
1.00000;0.22508
1.00000;0.64153
1.00000;0.33061
1.00000;0.82062
1.00000;1.58970
1.00000;0.27141
1.00000;0.66095
1.00000;0.72935
1.00000;0.87559
1.00000;0.66819
1.00000;0.32383
1.00000;0.27756
1.00000;0.27057
1.00000;0.18949
1.00000;0.58784
1.00000;0.19002
1.00000;0.93518
1.00000;0.85052
1.00000;0.64533
1.00000;0.37820
1.00000;0.35946
1.00000;1.34235
1.00000;0.89473
1.00000;0.68190
1.00000;0.63054
1.00000;0.98157
1.00000;0.81843
1.00000;0.89347
1.00000;0.87347
1.00000;0.66853
1.00000;1.27191
1.00000;0.39122
1.00000;1.27018
1.00000;1.12543
1.00000;0.24031
1.00000;0.30546
1.00000;0.76372
1.00000;0.96471
1.00000;0.77315
1.00000;0.30057
1.00000;0.65738
1.00000;0.24018
1.00000;0.18967
1.00000;0.44929
1.00000;0.97079
1.00000;0.64788
1.00000;1.23366
