1.00000;0.00019;0.00196;0.99754;0.00001;0.00030
1.00000;0.16286;0.16986;0.08977;0.48886;0.08864
1.00000;0.01022;0.78683;0.18041;0.00845;0.01409
1.00000;0.20390;0.15230;0.35212;0.04314;0.24855
1.00000;0.26672;0.00014;0.51797;0.00006;0.21510
1.00000;0.06042;0.28387;0.55803;0.00913;0.08855
1.00000;0.20082;0.16213;0.34645;0.04244;0.24816
1.00000;0.24837;0.13873;0.29962;0.06248;0.25080
1.00000;0.00093;0.91476;0.08128;0.00295;0.00008
1.00000;0.97984;0.01811;0.00021;0.00000;0.00184
1.00000;0.23880;0.21989;0.22943;0.06237;0.24950
1.00000;0.72915;0.24217;0.00706;0.02006;0.00155
1.00000;0.06509;0.60549;0.24076;0.02444;0.06422
1.00000;0.01181;0.81155;0.15949;0.00612;0.01102
1.00000;0.01158;0.80817;0.16228;0.00558;0.01240
1.00000;0.01282;0.75839;0.21169;0.00475;0.01236
1.00000;0.09539;0.90244;0.00047;0.00063;0.00107
1.00000;0.19076;0.09651;0.26877;0.16952;0.27444
1.00000;0.07664;0.17971;0.59268;0.01091;0.14007
1.00000;0.04345;0.57591;0.31496;0.00721;0.05847
1.00000;0.18499;0.06580;0.31227;0.09202;0.34491
1.00000;0.55474;0.00125;0.44202;0.00150;0.00049
1.00000;0.06446;0.60546;0.24128;0.02453;0.06427
1.00000;0.06460;0.60625;0.24071;0.02442;0.06402
1.00000;0.31568;0.30874;0.11126;0.07621;0.18812
1.00000;0.24691;0.11864;0.27225;0.04175;0.32045
1.00000;0.99956;0.00043;0.00000;0.00000;0.00001
1.00000;0.20205;0.05210;0.28275;0.19402;0.26908
1.00000;0.01349;0.71199;0.25015;0.00589;0.01848
1.00000;0.85951;0.11088;0.00481;0.00779;0.01702
1.00000;0.01499;0.75252;0.21110;0.00480;0.01659
1.00000;0.17061;0.00024;0.65746;0.00059;0.17109
1.00000;0.08801;0.15983;0.61722;0.01758;0.11737
1.00000;0.09664;0.14254;0.62929;0.01365;0.11789
1.00000;0.00471;0.02570;0.96791;0.00010;0.00158
1.00000;0.00917;0.82532;0.14579;0.00948;0.01024
1.00000;0.20859;0.14948;0.28329;0.11282;0.24583
1.00000;0.06421;0.60501;0.24171;0.02463;0.06443
1.00000;0.23445;0.01466;0.31085;0.15234;0.28769
1.00000;0.37900;0.38164;0.01104;0.09319;0.13513
1.00000;0.19630;0.01968;0.30047;0.15922;0.32433
1.00000;0.99993;0.00007;0.00000;0.00000;0.00000
1.00000;0.17406;0.58238;0.06391;0.10554;0.07411
1.00000;0.13876;0.60359;0.08375;0.09298;0.08092
1.00000;0.00671;0.87912;0.10263;0.00522;0.00632
1.00000;0.07994;0.00147;0.12506;0.02746;0.76607
1.00000;0.97761;0.00012;0.02172;0.00005;0.00050
1.00000;0.03658;0.57429;0.30462;0.01288;0.07163
1.00000;0.03702;0.55750;0.37966;0.00693;0.01888
1.00000;0.00123;0.91288;0.08269;0.00311;0.00008
1.00000;0.22466;0.18267;0.22738;0.09554;0.26975
1.00000;0.71002;0.26502;0.00895;0.01463;0.00139
1.00000;0.71752;0.24941;0.00604;0.02530;0.00173
1.00000;0.17887;0.65377;0.01962;0.12929;0.01844
1.00000;0.23218;0.32796;0.11017;0.13111;0.19858
1.00000;0.00937;0.79450;0.17988;0.00693;0.00931
1.00000;0.44379;0.07657;0.18508;0.01379;0.28077
1.00000;0.26997;0.19190;0.11645;0.19089;0.23079
1.00000;0.00460;0.02472;0.96901;0.00010;0.00156
1.00000;0.05505;0.39401;0.47703;0.00602;0.06788
1.00000;0.21488;0.25149;0.20587;0.10856;0.21919
1.00000;0.06334;0.60966;0.23966;0.02436;0.06298
1.00000;0.81071;0.03277;0.00956;0.00002;0.14694
1.00000;0.00970;0.84295;0.13058;0.00700;0.00977
1.00000;0.03179;0.00003;0.95118;0.00000;0.01701
1.00000;0.26426;0.00011;0.11684;0.00001;0.61879
1.00000;0.05442;0.54052;0.29957;0.01790;0.08759
1.00000;0.57339;0.41972;0.00001;0.00685;0.00003
1.00000;0.02070;0.57470;0.37311;0.00575;0.02574
1.00000;0.17616;0.00012;0.79296;0.00024;0.03051
1.00000;0.00461;0.02539;0.96833;0.00010;0.00157
1.00000;0.06501;0.60363;0.24195;0.02465;0.06476
1.00000;0.00019;0.00196;0.99753;0.00001;0.00030
1.00000;0.00894;0.81035;0.16383;0.00757;0.00931
1.00000;0.13798;0.00573;0.20389;0.42907;0.22333
1.00000;0.00851;0.84632;0.13443;0.00504;0.00570
1.00000;0.04007;0.00005;0.93871;0.00005;0.02111
1.00000;0.03099;0.00003;0.92405;0.00000;0.04493
1.00000;0.22011;0.69667;0.01465;0.03203;0.03653
1.00000;0.01844;0.82205;0.13871;0.00606;0.01474
1.00000;0.01352;0.79376;0.17120;0.00606;0.01545
1.00000;0.20966;0.26080;0.23375;0.05250;0.24329
1.00000;0.05749;0.33668;0.52035;0.00765;0.07782
1.00000;0.06769;0.23974;0.57982;0.00967;0.10308
1.00000;0.07971;0.00007;0.45868;0.00000;0.46154
1.00000;0.01648;0.74328;0.21674;0.00780;0.01571
1.00000;0.01307;0.72872;0.23539;0.01064;0.01218
1.00000;0.23251;0.23875;0.23206;0.07297;0.22371
1.00000;0.00019;0.00196;0.99753;0.00001;0.00030
1.00000;0.15698;0.00691;0.39117;0.20497;0.23997
1.00000;0.06478;0.60662;0.24005;0.02456;0.06399
1.00000;0.30894;0.10029;0.20336;0.01337;0.37404
1.00000;0.00095;0.91283;0.08321;0.00293;0.00008
1.00000;0.09619;0.27633;0.53789;0.00727;0.08232
1.00000;0.05982;0.20842;0.72498;0.00245;0.00432
1.00000;0.26088;0.08858;0.35712;0.01028;0.28314
1.00000;0.00019;0.00188;0.99761;0.00001;0.00031
1.00000;0.02078;0.62530;0.33283;0.00628;0.01482
1.00000;0.00093;0.98087;0.01799;0.00019;0.00002
1.00000;0.00408;0.02520;0.96913;0.00011;0.00147
1.00000;0.02616;0.65977;0.25634;0.00678;0.05094
1.00000;0.99878;0.00003;0.00012;0.00000;0.00107
1.00000;0.05570;0.41656;0.44715;0.01436;0.06623
1.00000;0.06471;0.60636;0.24026;0.02451;0.06415
1.00000;0.18167;0.28459;0.10554;0.33560;0.09260
1.00000;0.06521;0.60448;0.24128;0.02450;0.06454
1.00000;0.21002;0.06027;0.27149;0.26848;0.18974
1.00000;0.21483;0.17479;0.23965;0.09987;0.27086
1.00000;0.06484;0.60550;0.24059;0.02467;0.06441
1.00000;0.43214;0.30502;0.05174;0.08595;0.12516
1.00000;0.03486;0.48611;0.42811;0.01221;0.03871
1.00000;0.06535;0.60556;0.24038;0.02447;0.06424
1.00000;0.81347;0.00033;0.14042;0.00001;0.04578
1.00000;0.20444;0.07505;0.30281;0.11081;0.30689
1.00000;0.20449;0.16089;0.33638;0.04867;0.24957
1.00000;0.01050;0.81656;0.15071;0.00779;0.01443
1.00000;0.18706;0.00005;0.35160;0.00001;0.46128
1.00000;0.23634;0.14678;0.30895;0.07189;0.23604
