1.00000;0.32736
1.00000;1.18224
1.00000;0.66136
1.00000;0.25085
1.00000;0.49747
1.00000;1.82414
1.00000;0.84543
1.00000;1.25941
1.00000;0.91690
1.00000;1.40555
1.00000;1.48305
1.00000;1.16325
1.00000;0.31633
1.00000;0.81239
1.00000;0.48970
1.00000;0.78883
1.00000;1.70563
1.00000;0.20571
1.00000;1.14244
1.00000;0.25104
1.00000;1.29156
1.00000;0.17778
1.00000;0.95406
1.00000;0.70095
1.00000;1.12104
1.00000;1.81103
1.00000;0.75635
1.00000;1.54322
1.00000;1.03677
1.00000;0.77530
1.00000;1.56993
1.00000;0.66401
1.00000;0.47833
1.00000;0.16035
1.00000;0.77769
1.00000;1.56364
1.00000;0.75626
1.00000;0.70858
1.00000;0.24640
1.00000;2.01567
1.00000;1.22859
1.00000;1.19870
1.00000;0.44214
1.00000;0.14624
1.00000;1.36464
1.00000;1.93384
1.00000;1.12848
1.00000;1.45403
1.00000;0.32586
1.00000;0.70308
1.00000;0.73303
1.00000;0.84696
1.00000;1.01372
1.00000;0.68104
1.00000;0.68397
1.00000;1.69654
1.00000;0.55310
1.00000;1.86648
1.00000;1.69383
1.00000;1.78865
1.00000;1.84215
1.00000;1.57376
1.00000;1.39280
1.00000;1.58695
1.00000;1.67325
1.00000;0.27013
1.00000;0.32316
1.00000;0.42635
1.00000;1.82887
1.00000;0.46632
1.00000;0.73425
1.00000;1.55854
1.00000;1.51341
1.00000;1.24966
1.00000;0.83750
1.00000;1.11066
1.00000;0.57197
1.00000;0.32962
1.00000;0.68371
1.00000;0.21444
1.00000;1.14217
1.00000;1.74614
1.00000;1.07529
1.00000;0.53862
1.00000;0.51963
1.00000;1.35823
1.00000;0.20429
1.00000;1.75413
1.00000;0.72240
1.00000;1.54233
1.00000;0.75271
1.00000;1.42997
1.00000;1.62013
1.00000;1.71563
1.00000;0.53241
1.00000;0.69765
1.00000;1.83759
1.00000;0.88265
1.00000;1.38602
1.00000;0.35873
1.00000;1.80740
1.00000;0.74516
1.00000;0.71375
1.00000;1.48852
1.00000;0.50341
1.00000;0.85602
1.00000;0.88103
1.00000;1.74864
1.00000;1.98038
1.00000;0.92019
1.00000;0.20834
1.00000;1.61144
1.00000;1.81090
1.00000;1.26877
1.00000;0.19487
1.00000;0.16858
1.00000;0.83362
1.00000;0.58749
1.00000;1.51517
1.00000;1.63833
1.00000;1.38780
1.00000;1.63905
1.00000;1.68068
1.00000;0.65729
1.00000;1.80827
1.00000;0.28589
1.00000;1.81489
1.00000;0.54267
1.00000;0.77314
1.00000;0.46392
1.00000;1.59648
1.00000;0.48547
1.00000;0.66659
1.00000;1.48261
1.00000;0.51524
1.00000;0.30309
1.00000;0.42143
1.00000;1.81557
1.00000;0.68237
1.00000;1.73110
1.00000;1.16261
1.00000;0.73375
1.00000;0.58687
1.00000;0.35110
1.00000;1.62807
1.00000;1.56952
1.00000;0.54950
1.00000;0.48799
1.00000;0.31551
1.00000;1.58557
1.00000;1.23015
1.00000;1.46571
1.00000;0.95735
1.00000;0.28610
1.00000;1.83935
1.00000;0.70824
1.00000;0.73167
1.00000;1.36320
1.00000;0.35156
1.00000;1.67524
1.00000;0.42142
1.00000;0.90507
1.00000;0.17087
1.00000;0.16637
1.00000;1.66475
1.00000;0.72663
1.00000;0.43642
1.00000;0.67049
1.00000;0.19159
1.00000;0.49520
1.00000;0.07226
1.00000;1.79617
1.00000;0.17115
1.00000;1.99914
1.00000;0.33007
1.00000;0.46889
1.00000;1.61274
1.00000;1.55103
1.00000;0.51569
1.00000;0.47701
1.00000;1.63967
1.00000;0.56086
1.00000;0.59341
1.00000;0.24764
1.00000;1.60997
1.00000;0.70061
1.00000;0.75475
1.00000;0.92192
1.00000;1.29090
1.00000;0.33788
1.00000;0.79556
1.00000;1.49738
1.00000;1.78017
1.00000;0.85503
1.00000;0.07667
1.00000;0.21101
1.00000;1.29115
1.00000;1.33971
1.00000;1.22340
1.00000;0.55918
1.00000;1.27707
1.00000;0.93597
1.00000;0.56739
1.00000;0.72666
1.00000;1.68549
1.00000;0.83311
1.00000;0.25683
1.00000;1.74700
1.00000;1.45426
1.00000;1.38390
1.00000;1.42608
1.00000;0.24906
1.00000;0.54663
1.00000;0.52045
1.00000;1.52075
1.00000;1.89271
1.00000;1.45733
1.00000;0.99744
1.00000;0.92627
1.00000;1.25903
1.00000;1.34618
1.00000;0.36410
